IMG_5876|Category | Subcategory | Part Number/ID |
IMG_5876|Ball Bearings | Metal | 01-001-000 |
IMG_5876|Ball Bearings | Ball | 01-002-000 |
IMG_5876|Ball Bearings | Flange | 01-005-000 |
IMG_5876|Ball Bearings | Pillow Block | 1-006-000 |
IMG_5876|Ball Bearings | Radial Taper | 1-007-000 |
IMG_5876|Ball Bearings | Needle & Cylindrical Roller | 1-008-000 |
IMG_5876|Ball Bearings | Thrust | 1-009-000 |
IMG_5876|Ball Bearings | Linear Bearings (Ball Bushings) | 1-010-000 |
IMG_5876|Ball Bearings | Spherical Bearing | 1-011-000 |
IMG_5876|Belts | Flat | 1-014-000 |
IMG_5876|Belts | Round | 1-014-500 |
IMG_5876|Belts | Timing | 1-015-000 |
IMG_5876|Belts |" ""V"" - A, B, C, D, & E Sections "| 1-016-000 |
IMG_5876|Belts | - 2L, 3L, 4L, & 5L Sections | 1-017-000 |
IMG_5876|Belts | - O | 1-018-000 |
IMG_5876|Belts | - Flat | 1-019-000 |
IMG_5876|Belts | - Veelos | 1-020-000 |
IMG_5876|Belts | Fasteners | 1-021-000 |
IMG_5876|Cam Follower | (see 01-123-000) | 01-022-000 |
IMG_5876|Bushings | Oil Impregnated - Plain Cylindrical | 1-024-000 |
IMG_5876|Bushings | Flange | 1-025-000 |
IMG_5876|Bushings | Thrust | 1-026-000 |
IMG_5876|Bushings | Plain Bronze - Cylindrical | 1-027-000 |
IMG_5876|Bushings | Misc - Nylon, Acetal, Du, Etc | 1-028-000 |
IMG_5876|Bumpers | | 01-127-000 |
IMG_5876|Bushings | Taper Lock | 1-032-000 |
IMG_5876|Chain | Roller - Solid Pin | 1-035-000 |
IMG_5876|Chain | - Hollow Pin | 1-037-000 |
IMG_5876|Chain | Block | 1-039-000 |
IMG_5876|Chain | Silent | 1-040-000 |
IMG_5876|Chain | Attachments & Misc. | 1-041-000 |
IMG_5876|Clamps | Cable | 1-045-000 |
IMG_5876|Clamps | Hose | 1-046-000 |
IMG_5876|Clamps | Pipe | 1-047-000 |
IMG_5876|Clamps | Misc. | 1-048-000 |
IMG_5877|Category | Subcategory | Part Number/ID
IMG_5894|INDICATORS | 01-094-500 | ANGLE INDICATOR - MOUNTABLE BASE 1 3/4 DIA. DIAL MCMASTER # 2155A11 | 01-094-501-7 |
IMG_5895|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5895|UNIVERSAL JOINT | 1-095-000 |" UNIVERSAL JOINT UJNS SERIES 3/4"" BORE - 5"" OVERALL LG. BOSTON CAT NO. UJNS 12-12 "| 1-095-001 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 |" SPICER #10242-7SF 1"" BORE - 1/4"" KEYWAY "| 01-095-002-7 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 | MCMASTER NO. 6445K4 1/2 BORE - 7/8 BORE DEPT. - 13/16 JOINT OD 2 7/8 OVERALL LENGTH | 01-095-003-7 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 |" CURTIS # CJ648B 5/8"" BORE (H WRAPPER - GENER LAP) "| 01-095-004-7 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 |" BOSTON # J62B = MCMASTER #6493K46 5/16 BORE, 5/8 O.D., 2 1/4"" LG - STEEL "| 01-095-005-7 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 | UNIVERSAL JOINT - BOSTON # J125B (ALLOY STEEL) 5/8 BORE, 1 1/4 HUB DIA., 3 3/4 OVERALL LENGTH | 01-095-006-7 |
IMG_5895|UNIVERSAL JOINT | 1-095-000 |" BOOT KIT FOR J125B ""U"" JOINT BOSTON CAT # UB125 "| 01-095-007-7 |
IMG_5896|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5896|KNOBS | 1-096-000 | KNOB- STAINLESS STEEL PER DWG SPEC'S | 1-096-001-1 |
IMG_5896|KNOBS | 1-096-000 |" KNOB- 2"" DIA., 1 1/8 LG, 1/2 REAMED HOLE MCMASTER # 6121K58 "| 1-096-002-7 |
IMG_5896|KNOBS | 1-096-000 |" KNOB- OVAL 1 3/8 DIA. x 1 1/4"" LG WITH 5/16-18 THREAD BLACK PLASTIC- MCMASTER # 6050K14 "| 1-096-003-7 |
IMG_5896|KNOBS | 1-096-000 |" KNOB- BALL 1"" DIA. - 5/16-18 THD. BLACK PLASTIC MCMASTER # 6046K14 "| 1-096-004-7 |
IMG_5896|KNOBS | 1-096-000 | KNOB- ALUMINUM PER DWG. | 1-096-005-1 |
IMG_5896|KNOBS | 1-096-000 | KNOB- FOR POTENTIOMETER # 1-274-001 H.H.SMITH # 2220 (PESCO) | 1-096-006-7 |
IMG_5896|KNOBS | 1-096-000 | KNOB- FIVE LOBE PLASTIC REID KHY-40 3/8 REAMED HOLE (BRASS INSERT) KIPP/ELESA PART NO. 29623 | 1-096-007-7 |
IMG_5896|KNOBS | 1-096-000 |" KNOB- FOUR LOBE PLASTIC 1/2""-13 THROUGH HOLE BRASS INSERT REID CAT. NO. DK89 "| 01-096-008-7 |
IMG_5896|KNOBS | 1-096-000 | KNOB- FIVE LOBE PLASTIC 3/8 REAMED HOLE REID- KHY-65 KIPP/ELESA PART NO. 29632 | 01-096-009-7 |
IMG_5896|KNOBS | 1-096-000 |" KNOB- 6 LOBE PLASTIC 1/2"" REAMED HOLE REID KHY-70 ELESA PART # 29723 "| 01-096-010-7 |
IMG_5896|KNOBS | 1-096-000 | KNOB- KNURLED PLASTIC 1/4-20 THREADED INSERT REID CAT NO. DK-32 | 01-096-011-7 |
IMG_5898|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5898|KNOBS | |" KNOB - REID #DKS-35 1/4-20x1/2""LG ST.ST. STUD "| 01-096-022-7 |
IMG_5898|KNOBS | | KNOB-BALL 13/8DIA BLACK PLASTIC 5/16-18 TAP REID# B-13 | 01-096-023-7 |
IMG_5898|KNOBS | | KNOB-INSTRUMENT INDICATOR 3/4Øx1/2Hx1/4HOLE MCMASTER # 6094-K72 | 01-096-024-7 |
IMG_5898|KNOBS | |" KNOB-PLASTIC 11/4 DIA x 3/4"" HIGH 1/4-20x3/4 STUD - MCM #6479K34 "| 01-096-025-7 |
IMG_5898|KNOBS | | KNOB-BALL 13/8DIA BLACK PLASTIC 3/8-16 TAP REID# B-6 | 01-096-026-7 |
IMG_5898|KNOBS | | KNOB-REID #DKS-71 1/4-20x1/2 LG. ST.ST. STUD | 01-096-027-7 |
IMG_5898|KNOBS | |" KNOB-1"" MOLDED HEX - FITS 1/4""Ø SHAFT RADIO SHACK CAT NO 274-416 "| 01-096-028-7 |
IMG_5898|KNOBS | | KNOB-4 PRONG PLASTIC-1/4-20 BRASS INSERT WITH THRU HOLE REID CAT NO DK-55 | 01-096-029-7 |
IMG_5898|KNOBS | | FLUTED PLASTIC KNOB 3/8-16 INSERT REID NO. DK-25 | 01-096-030-7 |
IMG_5898|KNOBS | | INSTRUMENT KNOB - REID # DK-1105 | 01-096-031-7 |
IMG_5898|KNOBS | | KNOB-5 LOBE PLASTIC M8x1.25 TAPPED BRASS INSERT KIPP/ELESA # 30143 | 01-096-032-7 |
IMG_5898|KNOBS | | KNOB-BLACK PHENOLIC-BRASS INSERT #10-32 THRD REID # DK-558 | 01-096-033-7 |
IMG_5898|KNOBS | | KNOB-BLACK PHENOLIC-BRASS INSERT 1/4-20 REID DK-159 | 01-096-034-7 |
IMG_5899|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5899|KNOBS | | KNURLED KNOB - STAINLESS STEEL 3/4 O.D. x 5/8 LG WITH #10-32 TAP x .38 DP REID # SKKT-0A | 01-096-035-7 |
IMG_5899|KNOBS | | KNOB (KNURLED HEAD NUT - STAIN. ST'L) 1/4-20 THREAD REID # SKN-75 | 01-096-036-7 |
IMG_5899|KNOBS | | KNOB - FLUTED PLASTIC 1 3/4 O.D. x 1 1/16 LG W/ 5/16-18 x 3/4 STL STUD REID DK-26 | 01-096-037-7 |
IMG_5899|KNOBS | | KNOB - 5 LOBE SOLID BLK PHENOLIC-ST.ST. STUD 1.97 O.D. - 3/8-16 x 1.50 LG STUD REID CAT # KHY-440 | 01-096-038-7 |
IMG_5899|KNOBS | |" KNOB - 5 LOBE SOLID BLK PHENOLIC-ST.ST STUD 1.57 O.D. - 5/16-18 x 1"" LG STUD REID CAT # KHY-420 MCM # 5998K95 "| 01-096-039-7 |
IMG_5899|KNOBS | |" REID - 4 LOBE SOLID BLK PHENOLIC-ST.ST.STUD 2 1/4 O.D. - 3/8-16 x 2"" LG ST.ST STUD REID CAT # DKS-98 "| 01-096-040-7 |
IMG_5899|KNOBS | |" KNOB - 4 LOBE ALUM - 5/16-18 x 1.75"" STUD MCMASTER # 6085K130 "| 01-096-041-7 |
IMG_5899|KNOBS | |" KNOB - 4 ARM GRIP. BLACK NYLON - 5/16-18 x 1"" STUD - ST. ST. MCMASTER # 5993K95 "| 01-096-042-7 |
IMG_5900|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5900|LOCKS | |" LAMINATED STEEL PADLOCK - STANDARD 4 PIN SHACKLE DIA: 9/32"", WIDTH: 1 1/4"", HEIGHT: 1 9/16"", MCMASTER NO. 1176A13 "| 01-097-001-7 |
IMG_5900|LOCKS | | CAM LOCK - 3/4 DIA. MTG HOLE - 3/4 MAX GAP THICK, MCMASTER # 1770A522 | 01-097-002-7 |
IMG_5900|LOCKS | | CAM LOCK - 3/4 DIA. MTG HOLE - 1/4 MAX GAP THICK, 5/8 MAX DRAWER THICK, MCMASTER # 1770A557 | 01-097-003-7 |
IMG_5900|LOCKS | | HASP - PADLOCKABLE & STRIKE PLATE - ST.ST. MCMASTER # 1304A32 | 01-097-004-7 |
IMG_5901|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5901|MAGNET | 1-098-000 | POT TYPE ALNICO MAGNET APPROX 6 LB. PULL, 1/4-20 THREADED HOLE, 1/8 E.P. 1 1/8 DIA. x 5/8 HT. GENERAL CATL. # 374A MC MASTER CATL. # 5854K1 | 1-098-001 |
IMG_5901|MAGNET | 1-098-000 | CUSHION ACTION MAGNETIC CATCH MC MASTER #1612 A15 | 1-098-002 |
IMG_5901|MAGNET | 1-098-000 | MAGNETIC CATCH - HEAVY DUTY MC MASTER # 1672A12 | 1-098-003 |
IMG_5901|MAGNET | 1-098-000 | MAGNETIC - ATC # 70611Z501 (REPLACED SW. # 1-305-002) | 1-098-004 |
IMG_5902|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5902|MUFFLER | 01-100-000 | COMBINATION MUFFLER/FILTER MCMASTER # 4450K20 | 01-100-001-7 |
IMG_5902|MUFFLER | 01-100-000 | SPEED CONTROL MUFFLER 1/4NPT MCMASTER # 9834K12 | 01-100-002-7 |
IMG_5902|MUFFLER | 01-100-000 | PIAB MUFFLER FOR PUMP MODEL M125 FOREX STANDARD FLOW (STD) - 1/2NPT | 01-100-003-7 |
IMG_5902|MUFFLER | 01-100-000 | PIAB MUFFLER FOR PUMP MODEL L125 FOREX STANDARD FLOW (STD) - 3/4NPT | 01-100-004-7 |
IMG_5902|MUFFLER | 01-100-000 |" COMBINATION MUFFLER/FILTER - MCMASTER 4450K1 1/8 PIPE SIZE - 1/8""-1/4""-3/8"" "| 01-100-005-7 |
IMG_5902|MUFFLER | 01-100-000 | MUFFLER - 1/8 NPT PARKER # N-125 | 01-100-006-7 |
IMG_5902|MUFFLER | 01-100-000 | MUFFLER - 1/4 NPT MCMASTER-CARR 4450K2 | 01-100-007-7 |
IMG_5903|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-001 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-002 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-003 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-004 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-005 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-006 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-007 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-008 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-009 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-010 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-011 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-012 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-013 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-014 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-015 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Brass Hose Nipples | 1-101-016 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-017-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-018-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-019-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-020-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-021-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-022-7 |
IMG_5903|HOSE NIPPLES (STEMS) | 1-101-000 | Female Nipples | 01-101-023-7 |
IMG_5904|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 3/4 HOSE ID x 1/2"" MALE NPT NYLON MCMASTER # 5372K132 "| 01-101-050-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 5/8 HOSE ID x 1/2"" MALE NPT NYLON MCMASTER # 5372K128 "| 01-101-051-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 1"" HOSE ID x 3/4"" MALE NPT NYLON MCMASTER # 5372K134 "| 01-101-052-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 90° ELBOW 3/4 HOSE ID TO 3/4"" MALE NPT NYLON MCMASTER # 5372K333 "| 01-101-053-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 90° ELBOW 5/8 HOSE ID TO 1/2"" MALE NPT NYLON MCM. # 5372K328 "| 01-101-054-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 | 1/2 HOSE I.D. x 3/4 MALE NPT - NYLON MCMASTER # 5372K126 | 01-101-055-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 | 90° ELBOW 1/2 HOSE I.D. x 3/4 MALE NPT - NYLON MCMASTER # 5372K326 | 01-101-056-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 1/2"" HOSE I.D. x 1/2 MALE NPT - NYLON MCMASTER # 5372K125 "| 01-101-057-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" PARKER MALE CONNECTOR # 27-2 1/4""OD. x 1/8 I.D. TUBE (VINYL) # 10-32 STRAIGHT THREAD "| 01-101-058-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 | PARKER HOSE BARB FITTING # 125HB-2-2 1/8 HOSE I.D. - 1/8 MALE PIPE THR'D | 01-101-059-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 | 90° ELBOW - NYLON 3/4 HOSE I.D x 1/2 MALE NPT MCMASTER # 5372K329 | 01-101-060-7 |
IMG_5904|HOSE NIPPLES (STEMS) | 1-101-000 |" 5/8 HOSE ID x 3/4"" MALE NPT NYLON MCMASTER # 5372K332 90° ELBOW "| 01-101-061-7 |
IMG_5905|Category | BOM Number | Subcategory | Part Number/ID
IMG_5905|HOSE NIPPLES | 01-101-000 |" STRAIGHT - 1/16"" NPT x 1/12"" ID TUBE - NYLON McMASTER # 5372K151 "| 01-101-062-7
IMG_5905|HOSE NIPPLES | 01-101-000 | 90° - 1/8 NPT x 1/4 ID TUBE - BRASS McM. # 44555K149 (FOR VACUUM) | 01-101-063-7
IMG_5905|HOSE NIPPLES | 01-101-000 | 90° ELBOW 3/8 I.D. HOSE x 1/4 MPT (BRASS) McM #53525K17 | 01-101-064-7
IMG_5905|HOSE NIPPLES | 01-101-000 | STRAIGHT - 3/4 NPT x 5/8 I.D. HOSE McM #5372K155 | 01-101-065-7
IMG_5905|HOSE NIPPLES | 01-101-000 |" BRASS BARBED ELBOW-90° FOR 1/4"" I.D. HOSE x 1/8 NPT MALE PIPE-McMASTER #53525K11 "| 01-101-066-7
IMG_5905|HOSE NIPPLES | 01-101-000 | STRAIGHT- 1/8NPT x 1/4 ID TUBE - BRASS McMASTER # 44555K131 (FOR VACUUM) | 01-101-067-7
IMG_5939|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5939|PADS - LEVELING | 1-104-000 | VLIER TOGGLE PAD CAT NO NP-312 1-8 THREAD WITH DELRIN PAD | 01-104-001-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | VLIER LEVELING PAD - SOCKET TYPE 5/8-11 STAINLESS STEEL CAT NO. SSP309B | 01-104-002-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | VLIER LEVELING PAD - SOC. TYPE 5/8-11 STEEL (ZINC PLATE, GOLD IRIDITE) CAT NO P308B | 01-104-003-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | REID LEVELING PAD - SOC TYPE 3/4-10 STEEL (ZINC PLATE, GOLD IRIDITE) CAT NO L3 | 01-104-004-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | NOLU PLASTICS INC LEVELING PAD 1-8 STEEL (ZINC PLATED) PART NUMBER 37687 NEW NUMBER V48184-01-P100-L7 | 01-104-005-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | REID LEVELING PAD - SOC. TYPE 3/4-10 STAINLESS STEEL CAT # L-388 | 01-104-006-7 |
IMG_5939|PADS - LEVELING | 1-104-000 |" NOLU ADJUSTABLE FOOT 1/2-13 THD x 3/4""LG x 2-1/2""LG CODE # 37619 (WITH ANTIVIBRATION PAD) "| 01-104-007-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | LEVELING PAD DELRIN SOCKET TYPE 5/8-11 REID NO. LD-2 | 01-104-008-7 |
IMG_5939|PADS - LEVELING | 1-104-000 | LEVELING PAD DELRIN SOCKET TYPE 3/4-10 REID NO. LD-3 | 01-104-009-7 |
IMG_5939|PADS - LEVELING | 1-104-000 |" LEVELING PAD - NOLU PLASTICS INC 3/4-10 (ZINC PLATED) x 5.91""LG L=6.34"" PART NO 37632 "| 01-104-010-7 |
IMG_5941|Category | BOM Number | Subcategory | Part Number/ID |
IMG_5941|LEVELING PAD | 01-104-011-7 |" NOLU PLASTICS 3/4-10 THREAD (ZINC PLATED) L = 7.69"" "| 37623 |
IMG_5941|LEVELING PAD | 01-104-012-7 |" NOLU PLASTICS 1-8 x THREAD (ZINC PLATED) L = 9.95"" "| 37132 |
IMG_5941|LEVELING PAD | 01-104-013-7 |" NOLU PLASTICS 3/4-10 x 7.69"" LG (STAINLESS STEEL) L = 7.69 "| 37847 |
IMG_5941|LEVELING PAD | 01-104-014-7 | NOLU PLASTICS USDA APPROVED PLASTIC BASE S.S. SPINDLE 3/4-10 L = 7.32 | 68473 |
IMG_5941|LEVELING PAD | 01-104-015-7 | NOLU PLASTICS USDA APPROVED PLASTIC BASE S.S. SPINDLE 3/4-10 L = 7.50 | 68035 |
IMG_5941|LEVELING PAD | 01-104-016-7 | NOLU PLASTICS 3/4-10 THRD L = 9.49 ZINC PLATED | 38769 |
IMG_5941|THREADED TUBE END | 01-104-017-7 |" FOR 1 1/2"" SQ x .120 WALL TUBE 1/2-13 THREAD "| 34405 |
IMG_5941|THREADED TUBE END | 01-104-018-7 |" FOR 2"" SQ x .065 WALL TUBE 1/2-13 THREAD "| 34255 |
IMG_5942|Category | BOM Number | Subcategory | Part Number/ID
IMG_5942|PADS-LEVELING | 01-104-000 | THREADED TUBE END FOR 1½ SQ x .120 WALL TUBE 3/4-10 THREAD NOLU #34407 > VG-553-B34 | 01-104-019-7
IMG_5942|PADS-LEVELING | 01-104-000 |" LEVELING PAD - NOLU #38070, OR EQUAL ½-13 THR'D - 3.15 DIA. - 5.93"" HIGH (ZINC PLATED) VG-505-02-P12-L5 "| 01-104-020-7
IMG_5942|PADS-LEVELING | 01-104-000 |" LEVELING PAD - NOLU # VG-511-03-S34-L5 3/4-10 THR'D - SP. ST. - 4"" DIA - ONE LAG HOLE 0.20"" HIGH "| 01-104-021-7
IMG_5942|PADS-LEVELING | 01-104-000 | POST CAP - SIDE MOUNTED - FOR 1½ SQ. TUBE NOLU # VG-305SQ-T.150 | 01-104-022-7
IMG_5942|PADS-LEVELING | 01-104-000 | CONNECTOR FOR SQ TUBING (1½ SQ x .120 WALL) NOLU # VG-C115 | 01-104-023-7
IMG_5942|PADS-LEVELING | 01-104-000 |" THREADED TUBE END FOR 1½"" SQ x .120 WALL TUBE 5/8-11 THREAD NOLU # VG-553-B58 "| 01-104-024-7
IMG_5942|PADS-LEVELING | 01-104-000 |" THREADED TUBE END FOR 2"" SQ x .120 WALL TUBE 3/4-10 THREAD NOLU # VG-556-B34 "| 01-104-025-7
IMG_5942|PADS-LEVELING | 01-104-000 |" THREADED TUBE END FOR 1½"" SQ x .065"" WALL TUBE ½-13 THREAD NOLU # VG-552-B12 "| 01-104-026-7
IMG_5942|PADS-LEVELING | 01-104-000 | LEVELING PAD NOLU # VG-505-02-P58-L5 5/8-11 THR'D - 3.15 DIA. - 5.93 HIGH - ZINC PLATED VENDOR - SOLVS (CAT. VOL. 3 PG 203) | 01-104-027-7
IMG_5890|Category | BOM Number | Subcategory | Part Number/ID | Paul Moore # Specify Length |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Stain. Steel .040"" Thick x 1 1/2"" x 72""LG-3/32 Pin "| 01-093-001-7 | 55040024 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .060"" Thick x 1 1/2"" x 72""LG-1/8 Pin "| 01-093-002-7 | 5063024 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Stain. Steel .060"" Thick x 2"" x 72""LG 1/8 Pin "| 01-093-003-7 | 55062032 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Stain. Steel .060"" Thick x 1 1/2"" x 72""LG-3/16 Pin "| 01-093-004-7 | 55065024 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Stain. Steel .060"" Thick x 1 1/2"" x 72""LG-1/8 Pin "| 01-093-005-7 | 55062024 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .050"" Thick x 2"" x 72""LG-1/8 Pin "| 01-093-006-7 | 5052032 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .040"" Thick x 1 1/4"" x 72""LG-3/32 Pin "| 01-093-007-7 | 5040020 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .090"" Thick x 3"" x 72""LG-1/4 Pin "| 01-093-008-7 | 5093048 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .075"" Thick x 3"" x 72""LG-1/4 Pin "| 01-093-009-7 | 5076048 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .060"" Thick x 2"" x 96""LG-1/8 Pin "| 01-093-010-7 | 5063032 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Steel .060"" Thick x 1 1/4 x 72""LG-1/8 Pin "| 01-093-011-7 | 5063020 |
IMG_5890|Hinge-Continuous | 01-093-000 |" Hinge-Continuous-Stain. Steel .090"" Thick x 3"" x 72""LG-1/4 Pin "| 01-093-012-7 | 55093048 |
IMG_5891|Category | BOM Number | Subcategory | Part Number/ID | Paul Moore # Specify Length
IMG_5891|Hinge-Continuous | 01-093-013 |" Hinge-Continuous-Stain. Steel .040"" Thick x 1 1/2 x 72""LG 3/32 Pin "| 01-093-013-7 | 55040020
IMG_5891|Hinge-Continuous | 01-093-014 |" Hinge-Continuous-Steel .060"" Thick x 2 1/2"" x 96""LG 1/8 Pin "| 01-093-014-7 | 5063040
IMG_5891|Hinge-Continuous | 01-093-015 |" Hinge-Continuous-Stain. Steel .078"" Thick x 3"" x 72""LG 1/4 Pin "| 01-093-015-7 | 55076048
IMG_5891|Hinge-Continuous | 01-093-016 |" Hinge-Continuous-Stain. Steel .060"" Thick x 2"" x 72""LG 3/16 Pin "| 01-093-016-7 | 55065032
IMG_5891|Hinge-Continuous | 01-093-017 |" Hinge-Continuous-Stain Steel .060 THK X 3"" x 72""LG. 3/16 Pin "| 01-093-017-7 | 55065048
IMG_5891|Hinge-Continuous | 01-093-018 |" Hinge-Continuous-Stain. Steel .060 THK x 2 1/2"" x 72 LG 3/16 Pin "| 01-093-018-7 | 55065040
IMG_5891|Hinge-Continuous | 01-093-019 |" Hinge-Continuous-Stain. STL .075"" Thick x 3"" x 72""LG - 3/16 Pin "| 01-093-019-7 | 55074048
IMG_5891|Hinge-Continuous | 01-093-020 |" Hinge-Continuous-Stain. STL .060"" Thick x 2 1/2"" x 96""LG - 1/8 Pin "| 01-093-020-7 | 55062040
IMG_5891|Hinge-Continuous | 01-093-021 |" Hinge-Continuous-Stain. STL .060"" Thick x 1 1/4 x 72""LG - 1/8 Pin "| 01-093-021-7 | MCMASTER #1582A319 55062020
IMG_5891|Hinge-Continuous | 01-093-022 |" Hinge-Continuous-ST. ST. .060 TH. x 4"" - 1/8 Pin (2' Long) MCMASTER #1582A89 "| 01-093-022-7 | Illegible
IMG_5891|Hinge-Continuous | 01-093-023 |" Hinge-Continuous-ST. ST. .060"" TH x 2"" x 1/8 Pin x 2' LG. MCMASTER #1582A271 "| 01-093-023-7 | Illegible
IMG_5906|Category | BOM Number | Length (in.) | Part No.
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | Close 3/4 | 001
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 1 1/2 | 002
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 2 | 003
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 2 1/2 | 004
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 3 | 005
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 3 1/2 | 006
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 4 | 007
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 4 1/2 | 008
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 5 | 009
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 5 1/2 | 010
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 6 | 011
IMG_5906|1/8 N.P.T. Black Iron Nipples | 3-089-00 (To 3-089-049) | 7 | 012
